content_id,tournament,gender_type,vod_type,match_stage,hostar_influence,tournament_name,match_type,if_contain_india_team,venue,if_holiday,match_time,if_weekend,tournament_type,rank,date,title,shortsummary,match_active_free_num,total_free_watch_time,match_active_sub_num,total_sub_watch_time,watch_time_per_free_per_match,watch_time_per_subscriber_per_match,match_start_time,venue_detail,year,teams,continents,teams_tier,teams_hots,teams_hots_num,continents_hots,continents_hots_num,teams_tier_hots,teams_tier_hots_num,tournament_type_hots,tournament_type_hots_num,if_weekend_hots,if_weekend_hots_num,match_time_hots,match_time_hots_num,if_holiday_hots,if_holiday_hots_num,venue_hots,venue_hots_num,if_contain_india_team_hots,if_contain_india_team_hots_num,match_type_hots,match_type_hots_num,tournament_name_hots,tournament_name_hots_num,hostar_influence_hots,hostar_influence_hots_num,match_stage_hots,match_stage_hots_num,vod_type_hots,vod_type_hots_num,gender_type_hots,gender_type_hots_num,total_frees_number,total_subscribers_number,frees_watching_match_rate,subscribers_watching_match_rate
1540009271,wc2021,men,svod,qualifier,5,world cup,t20,0,0,0,2,1,international,1,2021/10/17,oman vs papua new guinea,ICC Men's T20 World Cup 2021,602714,1849463.11,1652858,3.02E+07,3.07,18.29,15:40:09,united arab emirates,2021,oman vs papua new guinea,AS vs OC,tier3 vs tier3,"[17, 19]",30,"[1, 4]",5,"[2, 2]",3,[0],3,[1],1,[2],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[2],4,[1],1,[0],1,2.25E+07,1.47E+07,0.03,0.11
1540009274,wc2021,men,svod,qualifier,5,world cup,t20,0,0,0,3,1,international,2,2021/10/17,bangladesh vs scotland,ICC Men's T20 World Cup 2021,1025916,3830411.7,2998755,1.02E+08,3.73,33.96,18:00:52,united arab emirates,2021,bangladesh vs scotland,AS vs EU,tier2 vs tier3,"[2, 23]",30,"[1, 2]",5,"[1, 2]",3,[0],3,[1],1,[3],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[2],4,[1],1,[0],1,2.25E+07,1.47E+07,0.05,0.2
1540009226,wc2021,men,svod,qualifier,5,world cup,t20,0,0,0,3,0,international,3,2021/10/18,sri lanka vs namibia,ICC Men's T20 World Cup 2021,107408,258440.836,624341,4269559.32,2.41,6.84,19:20:10,united arab emirates,2021,namibia vs sri lanka,AF vs AS,tier3 vs tier1,"[14, 26]",30,"[0, 1]",5,"[2, 0]",3,[0],3,[0],1,[3],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[2],4,[1],1,[0],1,2.25E+07,1.47E+07,0,0.04
1540009277,wc2021,men,svod,qualifier,5,world cup,t20,0,0,0,2,0,international,4,2021/10/18,ireland vs netherlands,ICC Men's T20 World Cup 2021,429183,1194712.41,1608472,2.08E+07,2.78,12.91,15:40:10,united arab emirates,2021,ireland vs netherlands,EU vs EU,tier3 vs tier3,"[9, 15]",30,"[2, 2]",5,"[2, 2]",3,[0],3,[0],1,[2],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[2],4,[1],1,[0],1,2.25E+07,1.47E+07,0.02,0.11
1540009283,wc2021,men,svod,qualifier,5,world cup,t20,0,0,1,2,0,international,5,2021/10/19,scotland vs papua new guinea,ICC Men's T20 World Cup 2021,400949,1390481.34,1515911,3.08E+07,3.47,20.31,15:40:09,united arab emirates,2021,papua new guinea vs scotland,OC vs EU,tier3 vs tier3,"[19, 23]",30,"[4, 2]",5,"[2, 2]",3,[0],3,[0],1,[2],4,[1],1,[0],1,[0],1,[1],3,[10],11,[2],5,[2],4,[1],1,[0],1,2.25E+07,1.47E+07,0.02,0.1
1540009286,wc2021,men,svod,qualifier,5,world cup,t20,0,0,1,3,0,international,6,2021/10/19,bangladesh vs oman,ICC Men's T20 World Cup 2021,964469,4052265.7,3600428,1.55E+08,4.2,43.04,19:20:10,united arab emirates,2021,bangladesh vs oman,AS vs AS,tier2 vs tier3,"[2, 17]",30,"[1, 1]",5,"[1, 2]",3,[0],3,[0],1,[3],4,[1],1,[0],1,[0],1,[1],3,[10],11,[2],5,[2],4,[1],1,[0],1,2.25E+07,1.47E+07,0.04,0.24
1540009229,wc2021,men,svod,qualifier,5,world cup,t20,0,0,0,2,0,international,7,2021/10/20,namibia vs netherlands,ICC Men's T20 World Cup 2021,72862,198473.808,347840,3851936.07,2.72,11.07,15:40:10,united arab emirates,2021,namibia vs netherlands,AF vs EU,tier3 vs tier3,"[14, 15]",30,"[0, 2]",5,"[2, 2]",3,[0],3,[0],1,[2],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[2],4,[1],1,[0],1,2.25E+07,1.47E+07,0,0.02
1540009292,wc2021,men,svod,qualifier,5,world cup,t20,0,0,0,3,0,international,8,2021/10/20,sri lanka vs ireland,ICC Men's T20 World Cup 2021,610256,2076236.89,2360325,4.57E+07,3.4,19.35,19:20:10,united arab emirates,2021,ireland vs sri lanka,EU vs AS,tier3 vs tier1,"[9, 26]",30,"[2, 1]",5,"[2, 0]",3,[0],3,[0],1,[3],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[2],4,[1],1,[0],1,2.25E+07,1.47E+07,0.03,0.16
1540009295,wc2021,men,svod,qualifier,5,world cup,t20,0,0,0,2,0,international,9,2021/10/21,bangladesh vs papua new guinea,ICC Men's T20 World Cup 2021,475940,1777249.02,1836188,4.30E+07,3.73,23.4,15:40:09,united arab emirates,2021,bangladesh vs papua new guinea,AS vs OC,tier2 vs tier3,"[2, 19]",30,"[1, 4]",5,"[1, 2]",3,[0],3,[0],1,[2],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[2],4,[1],1,[0],1,2.25E+07,1.47E+07,0.02,0.12
1540009298,wc2021,men,svod,qualifier,5,world cup,t20,0,0,0,3,0,international,10,2021/10/21,oman vs scotland,ICC Men's T20 World Cup 2021,488909,1843743.27,2218878,5.51E+07,3.77,24.83,19:20:10,united arab emirates,2021,oman vs scotland,AS vs EU,tier3 vs tier3,"[17, 23]",30,"[1, 2]",5,"[2, 2]",3,[0],3,[0],1,[3],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[2],4,[1],1,[0],1,2.25E+07,1.47E+07,0.02,0.15
1540009301,wc2021,men,svod,qualifier,5,world cup,t20,0,0,0,2,0,international,11,2021/10/22,namibia vs ireland,ICC Men's T20 World Cup 2021,370472,1406236.36,1534546,3.91E+07,3.8,25.49,15:40:09,united arab emirates,2021,ireland vs namibia,EU vs AF,tier3 vs tier3,"[9, 14]",30,"[2, 0]",5,"[2, 2]",3,[0],3,[0],1,[2],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[2],4,[1],1,[0],1,2.25E+07,1.47E+07,0.02,0.1
1540009304,wc2021,men,svod,qualifier,5,world cup,t20,0,0,0,3,0,international,12,2021/10/22,sri lanka vs netherlands,ICC Men's T20 World Cup 2021,507084,1684231.46,2030554,3.50E+07,3.32,17.24,19:20:10,united arab emirates,2021,netherlands vs sri lanka,EU vs AS,tier3 vs tier1,"[15, 26]",30,"[2, 1]",5,"[2, 0]",3,[0],3,[0],1,[3],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[2],4,[1],1,[0],1,2.25E+07,1.47E+07,0.02,0.14
1540009307,wc2021,men,svod,group,5,world cup,t20,0,0,0,2,1,international,13,2021/10/23,australia vs south africa,ICC Men's T20 World Cup 2021,1830958,8124885.37,5229655,2.09E+08,4.44,39.97,15:10:04,united arab emirates,2021,australia vs south africa,OC vs AF,tier1 vs tier1,"[1, 24]",30,"[4, 0]",5,"[0, 0]",3,[0],3,[1],1,[2],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.08,0.36
1540009310,wc2021,men,svod,group,5,world cup,t20,0,0,0,3,1,international,14,2021/10/23,england vs west indies,ICC Men's T20 World Cup 2021,1500060,6464633.64,5471442,1.66E+08,4.31,30.36,19:20:10,united arab emirates,2021,england vs west indies,EU vs NA,tier1 vs tier2,"[5, 28]",30,"[2, 3]",5,"[0, 1]",3,[0],3,[1],1,[3],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.07,0.37
1540009313,wc2021,men,svod,group,5,world cup,t20,0,0,0,2,1,international,16,2021/10/24,sri lanka vs bangladesh,ICC Men's T20 World Cup 2021,2299561,8591775.83,6013133,2.13E+08,3.74,35.48,15:10:10,united arab emirates,2021,bangladesh vs sri lanka,AS vs AS,tier2 vs tier1,"[2, 26]",30,"[1, 1]",5,"[1, 0]",3,[0],3,[1],1,[2],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.1,0.41
1540009316,wc2021,men,svod,group,5,world cup,t20,1,0,0,3,1,international,15,2021/10/24,india vs pakistan,ICC Men's T20 World Cup 2021,2.01E+07,1.99E+08,1.55E+07,1.47E+09,9.93,94.53,19:20:10,united arab emirates,2021,india vs pakistan,AS vs AS,tier1 vs tier1,"[8, 18]",30,"[1, 1]",5,"[0, 0]",3,[0],3,[1],1,[3],4,[0],1,[0],1,[1],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.89,1.05
1540009319,wc2021,men,svod,group,5,world cup,t20,0,0,0,3,0,international,17,2021/10/25,afghanistan vs scotland,ICC Men's T20 World Cup 2021,1443450,6405778.22,4526904,1.49E+08,4.44,32.95,19:10:10,united arab emirates,2021,afghanistan vs scotland,AS vs EU,tier2 vs tier3,"[0, 23]",30,"[1, 2]",5,"[1, 2]",3,[0],3,[0],1,[3],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.06,0.31
1540009322,wc2021,men,svod,group,5,world cup,t20,0,0,0,2,0,international,18,2021/10/26,south africa vs west indies,ICC Men's T20 World Cup 2021,1488503,6706948.82,4741189,1.90E+08,4.51,40.11,15:10:09,united arab emirates,2021,south africa vs west indies,AF vs NA,tier1 vs tier2,"[24, 28]",30,"[0, 3]",5,"[0, 1]",3,[0],3,[0],1,[2],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.07,0.32
1540009325,wc2021,men,svod,group,5,world cup,t20,0,0,0,3,0,international,19,2021/10/26,pakistan vs new zealand,ICC Men's T20 World Cup 2021,3453683,1.65E+07,8350836,4.58E+08,4.77,54.88,19:20:10,united arab emirates,2021,new zealand vs pakistan,OC vs AS,tier1 vs tier1,"[16, 18]",30,"[4, 1]",5,"[0, 0]",3,[0],3,[0],1,[3],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.15,0.57
1540009328,wc2021,men,svod,group,5,world cup,t20,0,0,0,2,0,international,20,2021/10/27,england vs bangladesh,ICC Men's T20 World Cup 2021,948505,3983747.6,3606309,1.00E+08,4.2,27.76,15:10:11,united arab emirates,2021,bangladesh vs england,AS vs EU,tier2 vs tier1,"[2, 5]",30,"[1, 2]",5,"[1, 0]",3,[0],3,[0],1,[2],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.04,0.24
1540009331,wc2021,men,svod,group,5,world cup,t20,0,0,0,3,0,international,21,2021/10/27,scotland vs namibia,ICC Men's T20 World Cup 2021,851829,3552425.99,3853134,1.02E+08,4.17,26.51,19:20:10,united arab emirates,2021,namibia vs scotland,AF vs EU,tier3 vs tier3,"[14, 23]",30,"[0, 2]",5,"[2, 2]",3,[0],3,[0],1,[3],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.04,0.26
1540009334,wc2021,men,svod,group,5,world cup,t20,0,0,0,3,0,international,22,2021/10/28,australia vs sri lanka,ICC Men's T20 World Cup 2021,1873466,8669699.76,6327096,2.66E+08,4.63,42.12,19:10:09,united arab emirates,2021,australia vs sri lanka,OC vs AS,tier1 vs tier1,"[1, 26]",30,"[4, 1]",5,"[0, 0]",3,[0],3,[0],1,[3],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.08,0.43
1540009337,wc2021,men,svod,group,5,world cup,t20,0,0,0,2,0,international,24,2021/10/29,west indies vs bangladesh,ICC Men's T20 World Cup 2021,1509972,6966809.75,4916302,1.91E+08,4.61,38.83,15:10:09,united arab emirates,2021,bangladesh vs west indies,AS vs NA,tier2 vs tier2,"[2, 28]",30,"[1, 3]",5,"[1, 1]",3,[0],3,[0],1,[2],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.07,0.33
1540009340,wc2021,men,svod,group,5,world cup,t20,0,0,0,3,0,international,23,2021/10/29,afghanistan vs pakistan,ICC Men's T20 World Cup 2021,2638370,1.25E+07,7534579,3.98E+08,4.74,52.84,19:20:10,united arab emirates,2021,afghanistan vs pakistan,AS vs AS,tier2 vs tier1,"[0, 18]",30,"[1, 1]",5,"[1, 0]",3,[0],3,[0],1,[3],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.12,0.51
1540009343,wc2021,men,svod,group,5,world cup,t20,0,0,0,2,1,international,25,2021/10/30,south africa vs sri lanka,ICC Men's T20 World Cup 2021,1308058,5738445.5,4742918,1.59E+08,4.39,33.45,15:10:08,united arab emirates,2021,south africa vs sri lanka,AF vs AS,tier1 vs tier1,"[24, 26]",30,"[0, 1]",5,"[0, 0]",3,[0],3,[1],1,[2],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.06,0.32
1540009346,wc2021,men,svod,group,5,world cup,t20,0,0,0,3,1,international,26,2021/10/30,england vs australia,ICC Men's T20 World Cup 2021,1675700,7972811.03,6498164,2.41E+08,4.76,37.14,19:20:10,united arab emirates,2021,australia vs england,OC vs EU,tier1 vs tier1,"[1, 5]",30,"[4, 2]",5,"[0, 0]",3,[0],3,[1],1,[3],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.07,0.44
1540009349,wc2021,men,svod,group,5,world cup,t20,0,0,0,2,1,international,28,2021/10/31,afghanistan vs namibia,ICC Men's T20 World Cup 2021,986557,3913047.33,4015886,1.07E+08,3.97,26.67,15:10:10,united arab emirates,2021,afghanistan vs namibia,AS vs AF,tier2 vs tier3,"[0, 14]",30,"[1, 0]",5,"[1, 2]",3,[0],3,[1],1,[2],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.04,0.27
1540009352,wc2021,men,svod,group,5,world cup,t20,1,0,0,3,1,international,27,2021/10/31,india vs new zealand,ICC Men's T20 World Cup 2021,8523766,4.77E+07,1.31E+07,8.37E+08,5.59,63.94,19:20:10,united arab emirates,2021,india vs new zealand,AS vs OC,tier1 vs tier1,"[8, 16]",30,"[1, 4]",5,"[0, 0]",3,[0],3,[1],1,[3],4,[0],1,[0],1,[1],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.38,0.89
1540009355,wc2021,men,svod,group,5,world cup,t20,0,0,0,3,0,international,29,2021/11/1,england vs sri lanka,ICC Men's T20 World Cup 2021,1718135,7825775.49,5741162,2.54E+08,4.55,44.24,19:10:10,united arab emirates,2021,england vs sri lanka,EU vs AS,tier1 vs tier1,"[5, 26]",30,"[2, 1]",5,"[0, 0]",3,[0],3,[0],1,[3],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.08,0.39
1540009358,wc2021,men,svod,group,5,world cup,t20,0,0,0,2,0,international,30,2021/11/2,south africa vs bangladesh,ICC Men's T20 World Cup 2021,575249,2322930.73,2479261,6.09E+07,4.04,24.58,15:10:09,united arab emirates,2021,bangladesh vs south africa,AS vs AF,tier2 vs tier1,"[2, 24]",30,"[1, 0]",5,"[1, 0]",3,[0],3,[0],1,[2],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.03,0.17
1540009361,wc2021,men,svod,group,5,world cup,t20,0,0,0,3,0,international,31,2021/11/2,pakistan vs namibia,ICC Men's T20 World Cup 2021,1852750,8422997.86,5527304,2.39E+08,4.55,43.21,19:20:10,united arab emirates,2021,namibia vs pakistan,AF vs AS,tier3 vs tier1,"[14, 18]",30,"[0, 1]",5,"[2, 0]",3,[0],3,[0],1,[3],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.08,0.38
1540009364,wc2021,men,svod,group,5,world cup,t20,0,0,0,2,0,international,32,2021/11/3,new zealand vs scotland,ICC Men's T20 World Cup 2021,1113650,4810628.16,4224454,1.30E+08,4.32,30.67,15:10:10,united arab emirates,2021,new zealand vs scotland,OC vs EU,tier1 vs tier3,"[16, 23]",30,"[4, 2]",5,"[0, 2]",3,[0],3,[0],1,[2],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.05,0.29
1540009367,wc2021,men,svod,group,5,world cup,t20,1,0,0,3,0,international,33,2021/11/3,india vs afghanistan,ICC Men's T20 World Cup 2021,7933772,4.42E+07,1.27E+07,9.83E+08,5.57,77.47,19:20:10,united arab emirates,2021,afghanistan vs india,AS vs AS,tier2 vs tier1,"[0, 8]",30,"[1, 1]",5,"[1, 0]",3,[0],3,[0],1,[3],4,[0],1,[0],1,[1],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.35,0.86
1540009370,wc2021,men,svod,group,5,world cup,t20,0,0,1,2,0,international,34,2021/11/4,australia vs bangladesh,ICC Men's T20 World Cup 2021,520142,2003624.15,2423127,4.92E+07,3.85,20.29,15:10:10,united arab emirates,2021,australia vs bangladesh,OC vs AS,tier1 vs tier2,"[1, 2]",30,"[4, 1]",5,"[0, 1]",3,[0],3,[0],1,[2],4,[1],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.02,0.16
1540009373,wc2021,men,svod,group,5,world cup,t20,0,0,1,3,0,international,35,2021/11/4,west indies vs sri lanka,ICC Men's T20 World Cup 2021,1359533,6302572.67,5287369,2.23E+08,4.64,42.14,19:20:10,united arab emirates,2021,sri lanka vs west indies,AS vs NA,tier1 vs tier2,"[26, 28]",30,"[1, 3]",5,"[0, 1]",3,[0],3,[0],1,[3],4,[1],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.06,0.36
1540009376,wc2021,men,svod,group,5,world cup,t20,0,0,0,2,0,international,37,2021/11/5,new zealand vs namibia,ICC Men's T20 World Cup 2021,1262774,5446533.47,4841404,1.52E+08,4.31,31.33,15:10:10,united arab emirates,2021,namibia vs new zealand,AF vs OC,tier3 vs tier1,"[14, 16]",30,"[0, 4]",5,"[2, 0]",3,[0],3,[0],1,[2],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.06,0.33
1540009379,wc2021,men,svod,group,5,world cup,t20,1,0,0,3,0,international,36,2021/11/5,india vs scotland,ICC Men's T20 World Cup 2021,5544696,2.95E+07,1.09E+07,5.81E+08,5.32,53.08,19:20:10,united arab emirates,2021,india vs scotland,AS vs EU,tier1 vs tier3,"[8, 23]",30,"[1, 2]",5,"[0, 2]",3,[0],3,[0],1,[3],4,[0],1,[0],1,[1],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.25,0.74
1540009382,wc2021,men,svod,group,5,world cup,t20,0,0,0,2,1,international,38,2021/11/6,australia vs west indies,ICC Men's T20 World Cup 2021,1234845,5401082.04,4615044,1.47E+08,4.37,31.82,15:10:10,united arab emirates,2021,australia vs west indies,OC vs NA,tier1 vs tier2,"[1, 28]",30,"[4, 3]",5,"[0, 1]",3,[0],3,[1],1,[2],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.05,0.31
1540009385,wc2021,men,svod,group,5,world cup,t20,0,0,0,3,1,international,39,2021/11/6,england vs south africa,ICC Men's T20 World Cup 2021,2085816,1.00E+07,6964545,3.35E+08,4.8,48.07,19:20:10,united arab emirates,2021,england vs south africa,EU vs AF,tier1 vs tier1,"[5, 24]",30,"[2, 0]",5,"[0, 0]",3,[0],3,[1],1,[3],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.09,0.47
1540009388,wc2021,men,svod,group,5,world cup,t20,0,0,0,2,1,international,41,2021/11/7,new zealand vs afghanistan,ICC Men's T20 World Cup 2021,3017105,1.32E+07,8107545,3.42E+08,4.37,42.21,15:10:10,united arab emirates,2021,afghanistan vs new zealand,AS vs OC,tier2 vs tier1,"[0, 16]",30,"[1, 4]",5,"[1, 0]",3,[0],3,[1],1,[2],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.13,0.55
1540009391,wc2021,men,svod,group,5,world cup,t20,0,0,0,3,1,international,40,2021/11/7,pakistan vs scotland,ICC Men's T20 World Cup 2021,1519615,6275816.85,4670947,1.54E+08,4.13,32.91,19:20:10,united arab emirates,2021,pakistan vs scotland,AS vs EU,tier1 vs tier3,"[18, 23]",30,"[1, 2]",5,"[0, 2]",3,[0],3,[1],1,[3],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.07,0.32
1540009394,wc2021,men,svod,group,5,world cup,t20,1,0,0,3,0,international,42,2021/11/8,india vs namibia,ICC Men's T20 World Cup 2021,4045097,2.06E+07,9411769,4.43E+08,5.1,47.1,19:23:16,united arab emirates,2021,india vs namibia,AS vs AF,tier1 vs tier3,"[8, 14]",30,"[1, 0]",5,"[0, 2]",3,[0],3,[0],1,[3],4,[0],1,[0],1,[1],1,[1],3,[10],11,[2],5,[1],4,[1],1,[0],1,2.25E+07,1.47E+07,0.18,0.64
1540009397,wc2021,men,svod,semi-final,5,world cup,t20,0,0,0,3,0,international,43,2021/11/10,sf: england vs new zealand,ICC Men's T20 World Cup 2021,3034666,1.49E+07,8542732,4.94E+08,4.9,57.77,19:10:10,united arab emirates,2021,england vs new zealand,EU vs OC,tier1 vs tier1,"[5, 16]",30,"[2, 4]",5,"[0, 0]",3,[0],3,[0],1,[3],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[3],4,[1],1,[0],1,2.25E+07,1.47E+07,0.13,0.58
1540009400,wc2021,men,svod,semi-final,5,world cup,t20,0,0,0,3,0,international,44,2021/11/11,sf: pakistan vs australia,ICC Men's T20 World Cup 2021,5597957,3.02E+07,1.10E+07,8.11E+08,5.39,73.82,19:10:10,united arab emirates,2021,australia vs pakistan,OC vs AS,tier1 vs tier1,"[1, 18]",30,"[4, 1]",5,"[0, 0]",3,[0],3,[0],1,[3],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[3],4,[1],1,[0],1,2.25E+07,1.47E+07,0.25,0.75
1540009403,wc2021,men,svod,final,5,world cup,t20,0,0,0,3,1,international,45,2021/11/14,final: new zealand vs australia,ICC Men's T20 World Cup 2021,5276842,2.71E+07,1.13E+07,7.63E+08,5.14,67.73,19:10:10,united arab emirates,2021,australia vs new zealand,OC vs OC,tier1 vs tier1,"[1, 16]",30,"[4, 4]",5,"[0, 0]",3,[0],3,[1],1,[3],4,[0],1,[0],1,[0],1,[1],3,[10],11,[2],5,[0],4,[1],1,[0],1,2.25E+07,1.47E+07,0.23,0.77
1540012480,west_indies_tour_of_india2022,men,svod,group,6,west indies tour of india,odi,1,1,0,2,1,tour,1,2022/2/6,"india vs west indies, 1st odi",West Indies Tour of India 2022,2296607,1.05E+07,7174510,3.67E+08,4.56,51.13,13:10:10,india,2022,india vs west indies,AS vs NA,tier1 vs tier2,"[8, 28]",30,"[1, 3]",5,"[0, 1]",3,[2],3,[1],1,[2],4,[0],1,[1],1,[1],1,[0],3,[9],11,[3],5,[1],4,[1],1,[0],1,1.94E+07,1.52E+07,0.12,0.47
1540012483,west_indies_tour_of_india2022,men,svod,group,6,west indies tour of india,odi,1,1,0,2,0,tour,2,2022/2/9,"india vs west indies, 2nd odi",West Indies Tour of India 2022,2915228,1.33E+07,8333853,5.50E+08,4.58,66.02,13:10:10,india,2022,india vs west indies,AS vs NA,tier1 vs tier2,"[8, 28]",30,"[1, 3]",5,"[0, 1]",3,[2],3,[0],1,[2],4,[0],1,[1],1,[1],1,[0],3,[9],11,[3],5,[1],4,[1],1,[0],1,1.94E+07,1.52E+07,0.15,0.55
1540012486,west_indies_tour_of_india2022,men,svod,group,6,west indies tour of india,odi,1,1,0,2,0,tour,3,2022/2/11,"india vs west indies, 3rd odi",West Indies Tour of India 2022,2106532,9003137.93,7198200,4.22E+08,4.27,58.64,13:10:10,india,2022,india vs west indies,AS vs NA,tier1 vs tier2,"[8, 28]",30,"[1, 3]",5,"[0, 1]",3,[2],3,[0],1,[2],4,[0],1,[1],1,[1],1,[0],3,[9],11,[3],5,[1],4,[1],1,[0],1,1.94E+07,1.52E+07,0.11,0.47
1540012489,west_indies_tour_of_india2022,men,svod,group,6,west indies tour of india,t20,1,1,0,3,0,tour,4,2022/2/16,"india vs west indies, 1st t20i",West Indies Tour of India 2022,2752031,1.43E+07,8817449,5.89E+08,5.19,66.8,18:40:10,india,2022,india vs west indies,AS vs NA,tier1 vs tier2,"[8, 28]",30,"[1, 3]",5,"[0, 1]",3,[2],3,[0],1,[3],4,[0],1,[1],1,[1],1,[1],3,[9],11,[3],5,[1],4,[1],1,[0],1,1.94E+07,1.52E+07,0.14,0.58
1540012492,west_indies_tour_of_india2022,men,svod,group,6,west indies tour of india,t20,1,1,0,3,0,tour,5,2022/2/18,"india vs west indies, 2nd t20i",West Indies Tour of India 2022,2986311,1.51E+07,9147431,5.99E+08,5.06,65.52,18:40:10,india,2022,india vs west indies,AS vs NA,tier1 vs tier2,"[8, 28]",30,"[1, 3]",5,"[0, 1]",3,[2],3,[0],1,[3],4,[0],1,[1],1,[1],1,[1],3,[9],11,[3],5,[1],4,[1],1,[0],1,1.94E+07,1.52E+07,0.15,0.6
1540012495,west_indies_tour_of_india2022,men,svod,group,6,west indies tour of india,t20,1,1,0,3,1,tour,6,2022/2/20,"india vs west indies, 3rd t20i",West Indies Tour of India 2022,2900177,1.46E+07,9175590,5.83E+08,5.02,63.53,18:37:14,india,2022,india vs west indies,AS vs NA,tier1 vs tier2,"[8, 28]",30,"[1, 3]",5,"[0, 1]",3,[2],3,[1],1,[3],4,[0],1,[1],1,[1],1,[1],3,[9],11,[3],5,[1],4,[1],1,[0],1,1.94E+07,1.52E+07,0.15,0.6
1540014119,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,1,national,1,2022/3/26,csk vs kkr,TATA IPL 2022,1.04E+07,5.00E+07,1.32E+07,8.45E+08,4.8,64.11,18:10:09,india,2022,csk vs kkr,AS vs AS,tier1 vs tier2,"[3, 10]",30,"[1, 1]",5,"[0, 1]",3,[1],3,[1],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.43,0.67
